Country Name,Country Code,Time,Time Code,"GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]"
Albania,ALB,2015,YR2015,11800
Albania,ALB,2016,YR2016,12080
Algeria,DZA,1985,YR1985,..
Algeria,DZA,1986,YR1986,..
Algeria,DZA,1987,YR1987,..
Algeria,DZA,1988,YR1988,..
Algeria,DZA,1989,YR1989,..
Algeria,DZA,1990,YR1990,6390
Algeria,DZA,1991,YR1991,6270
Algeria,DZA,1992,YR1992,6400
Algeria,DZA,1993,YR1993,6340
Algeria,DZA,1994,YR1994,6250
Algeria,DZA,1995,YR1995,6420
Algeria,DZA,1996,YR1996,6680
Algeria,DZA,1997,YR1997,6820
Algeria,DZA,1998,YR1998,7170
Algeria,DZA,1999,YR1999,7360
Algeria,DZA,2000,YR2000,7690
Algeria,DZA,2001,YR2001,8170
Algeria,DZA,2002,YR2002,8570
Algeria,DZA,2003,YR2003,9270
Algeria,DZA,2004,YR2004,9760
Algeria,DZA,2005,YR2005,10430
Algeria,DZA,2006,YR2006,10880
Algeria,DZA,2007,YR2007,11670
Algeria,DZA,2008,YR2008,12070
Algeria,DZA,2009,YR2009,12130
Algeria,DZA,2010,YR2010,12580
Algeria,DZA,2011,YR2011,12850
Algeria,DZA,2012,YR2012,13160
Algeria,DZA,2013,YR2013,13420
Algeria,DZA,2014,YR2014,13900
Algeria,DZA,2015,YR2015,14220
Algeria,DZA,2016,YR2016,14870
American Samoa,ASM,1985,YR1985,..
American Samoa,ASM,1986,YR1986,..
American Samoa,ASM,1987,YR1987,..
American Samoa,ASM,1988,YR1988,..
American Samoa,ASM,1989,YR1989,..
American Samoa,ASM,1990,YR1990,..
American Samoa,ASM,1991,YR1991,..
American Samoa,ASM,1992,YR1992,..
American Samoa,ASM,1993,YR1993,..
American Samoa,ASM,1994,YR1994,..
American Samoa,ASM,1995,YR1995,..
American Samoa,ASM,1996,YR1996,..
American Samoa,ASM,1997,YR1997,..
American Samoa,ASM,1998,YR1998,..
American Samoa,ASM,1999,YR1999,..
American Samoa,ASM,2000,YR2000,..
American Samoa,ASM,2001,YR2001,..
American Samoa,ASM,2002,YR2002,..
American Samoa,ASM,2003,YR2003,..
American Samoa,ASM,2004,YR2004,..
American Samoa,ASM,2005,YR2005,..
American Samoa,ASM,2006,YR2006,..
American Samoa,ASM,2007,YR2007,..
American Samoa,ASM,2008,YR2008,..
American Samoa,ASM,2009,YR2009,..
American Samoa,ASM,2010,YR2010,..
American Samoa,ASM,2011,YR2011,..
American Samoa,ASM,2012,YR2012,..
American Samoa,ASM,2013,YR2013,..
American Samoa,ASM,2014,YR2014,..
American Samoa,ASM,2015,YR2015,..
American Samoa,ASM,2016,YR2016,..
Andorra,AND,1985,YR1985,..
Andorra,AND,1986,YR1986,..
Andorra,AND,1987,YR1987,..
Andorra,AND,1988,YR1988,..
Andorra,AND,1989,YR1989,..
Andorra,AND,1990,YR1990,..
Andorra,AND,1991,YR1991,..
Andorra,AND,1992,YR1992,..
Andorra,AND,1993,YR1993,..
Andorra,AND,1994,YR1994,..
Andorra,AND,1995,YR1995,..
Andorra,AND,1996,YR1996,..
Andorra,AND,1997,YR1997,..
Andorra,AND,1998,YR1998,..
Andorra,AND,1999,YR1999,..
Andorra,AND,2000,YR2000,..
Andorra,AND,2001,YR2001,..
Andorra,AND,2002,YR2002,..
Andorra,AND,2003,YR2003,..
Andorra,AND,2004,YR2004,..
Andorra,AND,2005,YR2005,..
Andorra,AND,2006,YR2006,..
Andorra,AND,2007,YR2007,..
Andorra,AND,2008,YR2008,..
Andorra,AND,2009,YR2009,..
Andorra,AND,2010,YR2010,..
Andorra,AND,2011,YR2011,..
Andorra,AND,2012,YR2012,..
Andorra,AND,2013,YR2013,..
Andorra,AND,2014,YR2014,..
Andorra,AND,2015,YR2015,..
Andorra,AND,2016,YR2016,..
Angola,AGO,1985,YR1985,..
Angola,AGO,1986,YR1986,..
Angola,AGO,1987,YR1987,..
Angola,AGO,1988,YR1988,..
Angola,AGO,1989,YR1989,..
Angola,AGO,1990,YR1990,2670
Angola,AGO,1991,YR1991,3030
Angola,AGO,1992,YR1992,1190
Angola,AGO,1993,YR1993,1190
Angola,AGO,1994,YR1994,930
Angola,AGO,1995,YR1995,2090
Angola,AGO,1996,YR1996,2110
Angola,AGO,1997,YR1997,2550
Angola,AGO,1998,YR1998,2540
Angola,AGO,1999,YR1999,2340
Angola,AGO,2000,YR2000,2510
Angola,AGO,2001,YR2001,2620
Angola,AGO,2002,YR2002,3160
Angola,AGO,2003,YR2003,3240
Angola,AGO,2004,YR2004,3530
Angola,AGO,2005,YR2005,4030
Angola,AGO,2006,YR2006,4430
Angola,AGO,2007,YR2007,5010
Angola,AGO,2008,YR2008,5240
Angola,AGO,2009,YR2009,5490
Angola,AGO,2010,YR2010,5630
Angola,AGO,2011,YR2011,5800
Angola,AGO,2012,YR2012,6220
Angola,AGO,2013,YR2013,6470
Angola,AGO,2014,YR2014,6750
Angola,AGO,2015,YR2015,6720
Angola,AGO,2016,YR2016,6400
Antigua and Barbuda,ATG,1985,YR1985,..
Antigua and Barbuda,ATG,1986,YR1986,..
Antigua and Barbuda,ATG,1987,YR1987,..
Antigua and Barbuda,ATG,1988,YR1988,..
Antigua and Barbuda,ATG,1989,YR1989,..
Antigua and Barbuda,ATG,1990,YR1990,9540
Antigua and Barbuda,ATG,1991,YR1991,10340
Antigua and Barbuda,ATG,1992,YR1992,10600
Antigua and Barbuda,ATG,1993,YR1993,11380
Antigua and Barbuda,ATG,1994,YR1994,12060
Antigua and Barbuda,ATG,1995,YR1995,11450
Antigua and Barbuda,ATG,1996,YR1996,12170
Antigua and Barbuda,ATG,1997,YR1997,12820
Antigua and Barbuda,ATG,1998,YR1998,13260
Antigua and Barbuda,ATG,1999,YR1999,13600
Antigua and Barbuda,ATG,2000,YR2000,14180
Antigua and Barbuda,ATG,2001,YR2001,13870
Antigua and Barbuda,ATG,2002,YR2002,13740
Antigua and Barbuda,ATG,2003,YR2003,14780
Antigua and Barbuda,ATG,2004,YR2004,15820
Antigua and Barbuda,ATG,2005,YR2005,17320
Antigua and Barbuda,ATG,2006,YR2006,19910
Antigua and Barbuda,ATG,2007,YR2007,22070
Antigua and Barbuda,ATG,2008,YR2008,22130
Antigua and Barbuda,ATG,2009,YR2009,19430
Antigua and Barbuda,ATG,2010,YR2010,18310
Antigua and Barbuda,ATG,2011,YR2011,17960
Antigua and Barbuda,ATG,2012,YR2012,18580
Antigua and Barbuda,ATG,2013,YR2013,18660
Antigua and Barbuda,ATG,2014,YR2014,19510
Antigua and Barbuda,ATG,2015,YR2015,20220
Antigua and Barbuda,ATG,2016,YR2016,20940
Armenia,ARM,1985,YR1985,..
Armenia,ARM,1986,YR1986,..
Armenia,ARM,1987,YR1987,..
Armenia,ARM,1988,YR1988,..
Armenia,ARM,1989,YR1989,..
Armenia,ARM,1990,YR1990,2330
Armenia,ARM,1991,YR1991,2230
Armenia,ARM,1992,YR1992,1130
Armenia,ARM,1993,YR1993,1180
Armenia,ARM,1994,YR1994,1420
Armenia,ARM,1995,YR1995,1580
Armenia,ARM,1996,YR1996,1780
Armenia,ARM,1997,YR1997,1950
Armenia,ARM,1998,YR1998,2080
Armenia,ARM,1999,YR1999,2190
Armenia,ARM,2000,YR2000,2380
Armenia,ARM,2001,YR2001,2690
Armenia,ARM,2002,YR2002,3130
Armenia,ARM,2003,YR2003,3650
Armenia,ARM,2004,YR2004,4150
Armenia,ARM,2005,YR2005,4970
Armenia,ARM,2006,YR2006,5870
Armenia,ARM,2007,YR2007,6960
Armenia,ARM,2008,YR2008,7690
Armenia,ARM,2009,YR2009,6590
Armenia,ARM,2010,YR2010,6890
Armenia,ARM,2011,YR2011,7270
Armenia,ARM,2012,YR2012,7950
Armenia,ARM,2013,YR2013,8490
Armenia,ARM,2014,YR2014,8790
Armenia,ARM,2015,YR2015,9090
Armenia,ARM,2016,YR2016,9020
Aruba,ABW,1985,YR1985,..
Aruba,ABW,1986,YR1986,..
Aruba,ABW,1987,YR1987,..
Aruba,ABW,1988,YR1988,..
Aruba,ABW,1989,YR1989,..
Aruba,ABW,1990,YR1990,23760
Aruba,ABW,1991,YR1991,25520
Aruba,ABW,1992,YR1992,26150
Aruba,ABW,1993,YR1993,26860
Aruba,ABW,1994,YR1994,28070
Aruba,ABW,1995,YR1995,28190
Aruba,ABW,1996,YR1996,28000
Aruba,ABW,1997,YR1997,29620
Aruba,ABW,1998,YR1998,30250
Aruba,ABW,1999,YR1999,29840
Aruba,ABW,2000,YR2000,32570
Aruba,ABW,2001,YR2001,31060
Aruba,ABW,2002,YR2002,28600
Aruba,ABW,2003,YR2003,30490
Aruba,ABW,2004,YR2004,32980
Aruba,ABW,2005,YR2005,27960
Aruba,ABW,2006,YR2006,34770
Aruba,ABW,2007,YR2007,32280
Aruba,ABW,2008,YR2008,36870
Aruba,ABW,2009,YR2009,33450
Aruba,ABW,2010,YR2010,31760
Aruba,ABW,2011,YR2011,32050
Aruba,ABW,2012,YR2012,33840
Aruba,ABW,2013,YR2013,34950
Aruba,ABW,2014,YR2014,36620
Aruba,ABW,2015,YR2015,36370
Aruba,ABW,2016,YR2016,36410
Austria,AUT,1985,YR1985,..
Austria,AUT,1986,YR1986,..
Austria,AUT,1987,YR1987,..
Austria,AUT,1988,YR1988,..
Austria,AUT,1989,YR1989,..
Austria,AUT,1990,YR1990,19540
Austria,AUT,1991,YR1991,20570
Austria,AUT,1992,YR1992,21310
Austria,AUT,1993,YR1993,21760
Austria,AUT,1994,YR1994,22640
Austria,AUT,1995,YR1995,23570
Austria,AUT,1996,YR1996,24510
Austria,AUT,1997,YR1997,25290
Austria,AUT,1998,YR1998,26490
Austria,AUT,1999,YR1999,27170
Austria,AUT,2000,YR2000,29120
Austria,AUT,2001,YR2001,29330
Austria,AUT,2002,YR2002,31000
Austria,AUT,2003,YR2003,32030
Austria,AUT,2004,YR2004,33710
Austria,AUT,2005,YR2005,34940
Austria,AUT,2006,YR2006,37720
Austria,AUT,2007,YR2007,39350
Austria,AUT,2008,YR2008,41660
Austria,AUT,2009,YR2009,40900
Austria,AUT,2010,YR2010,42400
Austria,AUT,2011,YR2011,44600
Austria,AUT,2012,YR2012,46500
Austria,AUT,2013,YR2013,48050
Austria,AUT,2014,YR2014,48850
Austria,AUT,2015,YR2015,49520
Austria,AUT,2016,YR2016,50500
Azerbaijan,AZE,1985,YR1985,..
Azerbaijan,AZE,1986,YR1986,..
Azerbaijan,AZE,1987,YR1987,..
Azerbaijan,AZE,1988,YR1988,..
Azerbaijan,AZE,1989,YR1989,..
Azerbaijan,AZE,1990,YR1990,..
Azerbaijan,AZE,1991,YR1991,..
Azerbaijan,AZE,1992,YR1992,..
Azerbaijan,AZE,1993,YR1993,3360
Azerbaijan,AZE,1994,YR1994,2720
Azerbaijan,AZE,1995,YR1995,2410
Azerbaijan,AZE,1996,YR1996,2420
Azerbaijan,AZE,1997,YR1997,2630
Azerbaijan,AZE,1998,YR1998,2890
Azerbaijan,AZE,1999,YR1999,3110
Azerbaijan,AZE,2000,YR2000,3340
Azerbaijan,AZE,2001,YR2001,3710
Azerbaijan,AZE,2002,YR2002,4120
Azerbaijan,AZE,2003,YR2003,4650
Azerbaijan,AZE,2004,YR2004,5100
Azerbaijan,AZE,2005,YR2005,6280
Azerbaijan,AZE,2006,YR2006,8570
Azerbaijan,AZE,2007,YR2007,10560
Azerbaijan,AZE,2008,YR2008,12380
Azerbaijan,AZE,2009,YR2009,13800
Azerbaijan,AZE,2010,YR2010,14690
Azerbaijan,AZE,2011,YR2011,14680
Azerbaijan,AZE,2012,YR2012,15260
Azerbaijan,AZE,2013,YR2013,16320
Azerbaijan,AZE,2014,YR2014,17100
Azerbaijan,AZE,2015,YR2015,17100
Azerbaijan,AZE,2016,YR2016,16120
"Bahamas, The",BHS,1985,YR1985,..
"Bahamas, The",BHS,1986,YR1986,..
"Bahamas, The",BHS,1987,YR1987,..
"Bahamas, The",BHS,1988,YR1988,..
"Bahamas, The",BHS,1989,YR1989,..
"Bahamas, The",BHS,1990,YR1990,18940
"Bahamas, The",BHS,1991,YR1991,18350
"Bahamas, The",BHS,1992,YR1992,18290
"Bahamas, The",BHS,1993,YR1993,18150
"Bahamas, The",BHS,1994,YR1994,18780
"Bahamas, The",BHS,1995,YR1995,23300
"Bahamas, The",BHS,1996,YR1996,26410
"Bahamas, The",BHS,1997,YR1997,21600
"Bahamas, The",BHS,1998,YR1998,22510
"Bahamas, The",BHS,1999,YR1999,24500
"Bahamas, The",BHS,2000,YR2000,25700
"Bahamas, The",BHS,2001,YR2001,26330
"Bahamas, The",BHS,2002,YR2002,27010
"Bahamas, The",BHS,2003,YR2003,26730
"Bahamas, The",BHS,2004,YR2004,27170
"Bahamas, The",BHS,2005,YR2005,28320
"Bahamas, The",BHS,2006,YR2006,29250
"Bahamas, The",BHS,2007,YR2007,29870
"Bahamas, The",BHS,2008,YR2008,29690
"Bahamas, The",BHS,2009,YR2009,27930
"Bahamas, The",BHS,2010,YR2010,28040
"Bahamas, The",BHS,2011,YR2011,28400
"Bahamas, The",BHS,2012,YR2012,29630
"Bahamas, The",BHS,2013,YR2013,29600
"Bahamas, The",BHS,2014,YR2014,29300
"Bahamas, The",BHS,2015,YR2015,29650
"Bahamas, The",BHS,2016,YR2016,28990
Bahrain,BHR,1985,YR1985,..
Bahrain,BHR,1986,YR1986,..
Bahrain,BHR,1987,YR1987,..
Bahrain,BHR,1988,YR1988,..
Bahrain,BHR,1989,YR1989,..
Bahrain,BHR,1990,YR1990,19010
Bahrain,BHR,1991,YR1991,26430
Bahrain,BHR,1992,YR1992,27170
Bahrain,BHR,1993,YR1993,29290
Bahrain,BHR,1994,YR1994,28920
Bahrain,BHR,1995,YR1995,30960
Bahrain,BHR,1996,YR1996,32160
Bahrain,BHR,1997,YR1997,31720
Bahrain,BHR,1998,YR1998,32940
Bahrain,BHR,1999,YR1999,33120
Bahrain,BHR,2000,YR2000,34740
Bahrain,BHR,2001,YR2001,34300
Bahrain,BHR,2002,YR2002,33580
Bahrain,BHR,2003,YR2003,34640
Bahrain,BHR,2004,YR2004,35760
Bahrain,BHR,2005,YR2005,37470
Bahrain,BHR,2006,YR2006,38350
Bahrain,BHR,2007,YR2007,39730
Bahrain,BHR,2008,YR2008,39100
Bahrain,BHR,2009,YR2009,35290
Bahrain,BHR,2010,YR2010,36080
Bahrain,BHR,2011,YR2011,35440
Bahrain,BHR,2012,YR2012,36510
Bahrain,BHR,2013,YR2013,38840
Bahrain,BHR,2014,YR2014,38350
Bahrain,BHR,2015,YR2015,44170
Bahrain,BHR,2016,YR2016,43970
Bangladesh,BGD,1985,YR1985,..
Bangladesh,BGD,1986,YR1986,..
Bangladesh,BGD,1987,YR1987,..
Bangladesh,BGD,1988,YR1988,..
Bangladesh,BGD,1989,YR1989,..
Bangladesh,BGD,1990,YR1990,850
Bangladesh,BGD,1991,YR1991,890
Bangladesh,BGD,1992,YR1992,940
Bangladesh,BGD,1993,YR1993,990
Bangladesh,BGD,1994,YR1994,1030
Bangladesh,BGD,1995,YR1995,1080
Bangladesh,BGD,1996,YR1996,1120
Bangladesh,BGD,1997,YR1997,1170
Bangladesh,BGD,1998,YR1998,1220
Bangladesh,BGD,1999,YR1999,1270
Bangladesh,BGD,2000,YR2000,1340
Bangladesh,BGD,2001,YR2001,1410
Bangladesh,BGD,2002,YR2002,1480
Bangladesh,BGD,2003,YR2003,1550
Bangladesh,BGD,2004,YR2004,1650
Bangladesh,BGD,2005,YR2005,1790
Bangladesh,BGD,2006,YR2006,1970
Bangladesh,BGD,2007,YR2007,2150
Bangladesh,BGD,2008,YR2008,2330
Bangladesh,BGD,2009,YR2009,2440
Bangladesh,BGD,2010,YR2010,2590
Bangladesh,BGD,2011,YR2011,2770
Bangladesh,BGD,2012,YR2012,2990
Bangladesh,BGD,2013,YR2013,3170
Bangladesh,BGD,2014,YR2014,3340
Bangladesh,BGD,2015,YR2015,3550
Bangladesh,BGD,2016,YR2016,3790
Barbados,BRB,1985,YR1985,..
Barbados,BRB,1986,YR1986,..
Barbados,BRB,1987,YR1987,..
Barbados,BRB,1988,YR1988,..
Barbados,BRB,1989,YR1989,..
Barbados,BRB,1990,YR1990,8940
Barbados,BRB,1991,YR1991,8870
Barbados,BRB,1992,YR1992,8460
Barbados,BRB,1993,YR1993,8690
Barbados,BRB,1994,YR1994,9160
Barbados,BRB,1995,YR1995,9460
Barbados,BRB,1996,YR1996,9950
Barbados,BRB,1997,YR1997,10610
Barbados,BRB,1998,YR1998,11090
Barbados,BRB,1999,YR1999,11200
Barbados,BRB,2000,YR2000,11900
Barbados,BRB,2001,YR2001,11790
Barbados,BRB,2002,YR2002,12000
Barbados,BRB,2003,YR2003,12430
Barbados,BRB,2004,YR2004,13010
Barbados,BRB,2005,YR2005,13750
Barbados,BRB,2006,YR2006,14660
Barbados,BRB,2007,YR2007,15600
Barbados,BRB,2008,YR2008,15670
Barbados,BRB,2009,YR2009,15240
Barbados,BRB,2010,YR2010,15700
Barbados,BRB,2011,YR2011,15410
Barbados,BRB,2012,YR2012,16140
Barbados,BRB,2013,YR2013,16260
Barbados,BRB,2014,YR2014,16500
Barbados,BRB,2015,YR2015,16710
Barbados,BRB,2016,YR2016,17180
Belarus,BLR,1985,YR1985,..
Belarus,BLR,1986,YR1986,..
Belarus,BLR,1987,YR1987,..
Belarus,BLR,1988,YR1988,..
Belarus,BLR,1989,YR1989,..
Belarus,BLR,1990,YR1990,5410
Belarus,BLR,1991,YR1991,5520
Belarus,BLR,1992,YR1992,5090
Belarus,BLR,1993,YR1993,4810
Belarus,BLR,1994,YR1994,4330
Belarus,BLR,1995,YR1995,3970
Belarus,BLR,1996,YR1996,4170
Belarus,BLR,1997,YR1997,4730
Belarus,BLR,1998,YR1998,5210
Belarus,BLR,1999,YR1999,5500
Belarus,BLR,2000,YR2000,5980
Belarus,BLR,2001,YR2001,6440
Belarus,BLR,2002,YR2002,6920
Belarus,BLR,2003,YR2003,7640
Belarus,BLR,2004,YR2004,8800
Belarus,BLR,2005,YR2005,10020
Belarus,BLR,2006,YR2006,11370
Belarus,BLR,2007,YR2007,12660
Belarus,BLR,2008,YR2008,14220
Belarus,BLR,2009,YR2009,14260
Belarus,BLR,2010,YR2010,15630
Belarus,BLR,2011,YR2011,16820
Belarus,BLR,2012,YR2012,17400
Belarus,BLR,2013,YR2013,17610
Belarus,BLR,2014,YR2014,18310
Belarus,BLR,2015,YR2015,17540
Belarus,BLR,2016,YR2016,17250
Belgium,BEL,1985,YR1985,..
Belgium,BEL,1986,YR1986,..
Belgium,BEL,1987,YR1987,..
Belgium,BEL,1988,YR1988,..
Belgium,BEL,1989,YR1989,..
Belgium,BEL,1990,YR1990,18820
Belgium,BEL,1991,YR1991,19800
Belgium,BEL,1992,YR1992,20470
Belgium,BEL,1993,YR1993,20880
Belgium,BEL,1994,YR1994,22120
Belgium,BEL,1995,YR1995,23010
Belgium,BEL,1996,YR1996,23400
Belgium,BEL,1997,YR1997,24480
Belgium,BEL,1998,YR1998,25120
Belgium,BEL,1999,YR1999,26220
Belgium,BEL,2000,YR2000,28690
Belgium,BEL,2001,YR2001,29510
Belgium,BEL,2002,YR2002,30990
Belgium,BEL,2003,YR2003,31630
Belgium,BEL,2004,YR2004,32680
Belgium,BEL,2005,YR2005,33720
Belgium,BEL,2006,YR2006,35870
Belgium,BEL,2007,YR2007,37350
Belgium,BEL,2008,YR2008,39030
Belgium,BEL,2009,YR2009,38050
Belgium,BEL,2010,YR2010,41350
Belgium,BEL,2011,YR2011,41660
Belgium,BEL,2012,YR2012,43390
Belgium,BEL,2013,YR2013,44240
Belgium,BEL,2014,YR2014,44940
Belgium,BEL,2015,YR2015,45330
Belgium,BEL,2016,YR2016,46750
Belize,BLZ,1985,YR1985,..
Belize,BLZ,1986,YR1986,..
Belize,BLZ,1987,YR1987,..
Belize,BLZ,1988,YR1988,..
Belize,BLZ,1989,YR1989,..
Belize,BLZ,1990,YR1990,3240
Belize,BLZ,1991,YR1991,3660
Belize,BLZ,1992,YR1992,4090
Belize,BLZ,1993,YR1993,4360
Belize,BLZ,1994,YR1994,4320
Belize,BLZ,1995,YR1995,4360
Belize,BLZ,1996,YR1996,4340
Belize,BLZ,1997,YR1997,4430
Belize,BLZ,1998,YR1998,4420
Belize,BLZ,1999,YR1999,4660
Belize,BLZ,2000,YR2000,5160
Belize,BLZ,2001,YR2001,5300
Belize,BLZ,2002,YR2002,5530
Belize,BLZ,2003,YR2003,5890
Belize,BLZ,2004,YR2004,6040
Belize,BLZ,2005,YR2005,6280
Belize,BLZ,2006,YR2006,6600
Belize,BLZ,2007,YR2007,6520
Belize,BLZ,2008,YR2008,6710
Belize,BLZ,2009,YR2009,7040
Belize,BLZ,2010,YR2010,6950
Belize,BLZ,2011,YR2011,7340
Belize,BLZ,2012,YR2012,7430
Belize,BLZ,2013,YR2013,7470
Belize,BLZ,2014,YR2014,7660
Belize,BLZ,2015,YR2015,8070
Belize,BLZ,2016,YR2016,7900
Benin,BEN,1985,YR1985,..
Benin,BEN,1986,YR1986,..
Benin,BEN,1987,YR1987,..
Benin,BEN,1988,YR1988,..
Benin,BEN,1989,YR1989,..
Benin,BEN,1990,YR1990,930
Benin,BEN,1991,YR1991,970
Benin,BEN,1992,YR1992,970
Benin,BEN,1993,YR1993,1030
Benin,BEN,1994,YR1994,1030
Benin,BEN,1995,YR1995,1080
Benin,BEN,1996,YR1996,1110
Benin,BEN,1997,YR1997,1170
Benin,BEN,1998,YR1998,1200
Benin,BEN,1999,YR1999,1250
Benin,BEN,2000,YR2000,1310
Benin,BEN,2001,YR2001,1370
Benin,BEN,2002,YR2002,1410
Benin,BEN,2003,YR2003,1440
Benin,BEN,2004,YR2004,1500
Benin,BEN,2005,YR2005,1540
Benin,BEN,2006,YR2006,1600
Benin,BEN,2007,YR2007,1690
Benin,BEN,2008,YR2008,1770
Benin,BEN,2009,YR2009,1760
Benin,BEN,2010,YR2010,1770
Benin,BEN,2011,YR2011,1820
Benin,BEN,2012,YR2012,1870
Benin,BEN,2013,YR2013,1990
Benin,BEN,2014,YR2014,2090
Benin,BEN,2015,YR2015,2100
Benin,BEN,2016,YR2016,2160
Bermuda,BMU,1985,YR1985,..
Bermuda,BMU,1986,YR1986,..
Bermuda,BMU,1987,YR1987,..
Bermuda,BMU,1988,YR1988,..
Bermuda,BMU,1989,YR1989,..
Bermuda,BMU,1990,YR1990,26490
Bermuda,BMU,1991,YR1991,26490
Bermuda,BMU,1992,YR1992,27070
Bermuda,BMU,1993,YR1993,28390
Bermuda,BMU,1994,YR1994,28970
Bermuda,BMU,1995,YR1995,30660
Bermuda,BMU,1996,YR1996,..
Bermuda,BMU,1997,YR1997,..
Bermuda,BMU,1998,YR1998,..
Bermuda,BMU,1999,YR1999,..
Bermuda,BMU,2000,YR2000,..
Bermuda,BMU,2001,YR2001,..
Bermuda,BMU,2002,YR2002,..
Bermuda,BMU,2003,YR2003,..
Bermuda,BMU,2004,YR2004,..
Bermuda,BMU,2005,YR2005,..
Bermuda,BMU,2006,YR2006,..
Bermuda,BMU,2007,YR2007,75090
Bermuda,BMU,2008,YR2008,74800
Bermuda,BMU,2009,YR2009,68450
Bermuda,BMU,2010,YR2010,68910
Bermuda,BMU,2011,YR2011,68110
Bermuda,BMU,2012,YR2012,67140
Bermuda,BMU,2013,YR2013,66670
Bermuda,BMU,2014,YR2014,..
Bermuda,BMU,2015,YR2015,..
Bermuda,BMU,2016,YR2016,..
Bhutan,BTN,1985,YR1985,..
Bhutan,BTN,1986,YR1986,..
Bhutan,BTN,1987,YR1987,..
Bhutan,BTN,1988,YR1988,..
Bhutan,BTN,1989,YR1989,..
Bhutan,BTN,1990,YR1990,1410
Bhutan,BTN,1991,YR1991,1410
Bhutan,BTN,1992,YR1992,1480
Bhutan,BTN,1993,YR1993,1590
Bhutan,BTN,1994,YR1994,1780
Bhutan,BTN,1995,YR1995,1850
Bhutan,BTN,1996,YR1996,2000
Bhutan,BTN,1997,YR1997,2170
Bhutan,BTN,1998,YR1998,2100
Bhutan,BTN,1999,YR1999,2190
Bhutan,BTN,2000,YR2000,2800
Bhutan,BTN,2001,YR2001,3020
Bhutan,BTN,2002,YR2002,3250
Bhutan,BTN,2003,YR2003,3450
Bhutan,BTN,2004,YR2004,3650
Bhutan,BTN,2005,YR2005,3970
Bhutan,BTN,2006,YR2006,4310
Bhutan,BTN,2007,YR2007,5060
Bhutan,BTN,2008,YR2008,5230
Bhutan,BTN,2009,YR2009,5440
Bhutan,BTN,2010,YR2010,5940
Bhutan,BTN,2011,YR2011,6380
Bhutan,BTN,2012,YR2012,6600
Bhutan,BTN,2013,YR2013,6820
Bhutan,BTN,2014,YR2014,7230
Bhutan,BTN,2015,YR2015,7680
Bhutan,BTN,2016,YR2016,8160
Bolivia,BOL,1985,YR1985,..
Bolivia,BOL,1986,YR1986,..
Bolivia,BOL,1987,YR1987,..
Bolivia,BOL,1988,YR1988,..
Bolivia,BOL,1989,YR1989,..
Bolivia,BOL,1990,YR1990,2270
Bolivia,BOL,1991,YR1991,2440
Bolivia,BOL,1992,YR1992,2510
Bolivia,BOL,1993,YR1993,2630
Bolivia,BOL,1994,YR1994,2770
Bolivia,BOL,1995,YR1995,2900
Bolivia,BOL,1996,YR1996,3030
Bolivia,BOL,1997,YR1997,3180
Bolivia,BOL,1998,YR1998,3330
Bolivia,BOL,1999,YR1999,3320
Bolivia,BOL,2000,YR2000,3400
Bolivia,BOL,2001,YR2001,3480
Bolivia,BOL,2002,YR2002,3550
Bolivia,BOL,2003,YR2003,3610
Bolivia,BOL,2004,YR2004,3770
Bolivia,BOL,2005,YR2005,4020
Bolivia,BOL,2006,YR2006,4280
Bolivia,BOL,2007,YR2007,4510
Bolivia,BOL,2008,YR2008,4830
Bolivia,BOL,2009,YR2009,4910
Bolivia,BOL,2010,YR2010,5070
Bolivia,BOL,2011,YR2011,5330
Bolivia,BOL,2012,YR2012,5540
Bolivia,BOL,2013,YR2013,5910
Bolivia,BOL,2014,YR2014,6320
Bolivia,BOL,2015,YR2015,6720
Bolivia,BOL,2016,YR2016,7100
Bosnia and Herzegovina,BIH,1985,YR1985,..
Bosnia and Herzegovina,BIH,1986,YR1986,..
Bosnia and Herzegovina,BIH,1987,YR1987,..
Bosnia and Herzegovina,BIH,1988,YR1988,..
Bosnia and Herzegovina,BIH,1989,YR1989,..
Bosnia and Herzegovina,BIH,1990,YR1990,..
Bosnia and Herzegovina,BIH,1991,YR1991,..
Bosnia and Herzegovina,BIH,1992,YR1992,..
Bosnia and Herzegovina,BIH,1993,YR1993,..
Bosnia and Herzegovina,BIH,1994,YR1994,820
Bosnia and Herzegovina,BIH,1995,YR1995,1050
Bosnia and Herzegovina,BIH,1996,YR1996,2170
Bosnia and Herzegovina,BIH,1997,YR1997,3040
Bosnia and Herzegovina,BIH,1998,YR1998,4530
Bosnia and Herzegovina,BIH,1999,YR1999,4860
Bosnia and Herzegovina,BIH,2000,YR2000,5010
Bosnia and Herzegovina,BIH,2001,YR2001,5170
Bosnia and Herzegovina,BIH,2002,YR2002,5510
Bosnia and Herzegovina,BIH,2003,YR2003,5690
Bosnia and Herzegovina,BIH,2004,YR2004,6470
Bosnia and Herzegovina,BIH,2005,YR2005,6720
Bosnia and Herzegovina,BIH,2006,YR2006,7600
Bosnia and Herzegovina,BIH,2007,YR2007,8410
Bosnia and Herzegovina,BIH,2008,YR2008,9340
Bosnia and Herzegovina,BIH,2009,YR2009,9350
Bosnia and Herzegovina,BIH,2010,YR2010,9460
Bosnia and Herzegovina,BIH,2011,YR2011,9980
Bosnia and Herzegovina,BIH,2012,YR2012,10260
